course_title,course_difficulty,course_url,course_skills
Supply Chain Principles,Mixed,https://www.coursera.org/learn/supply-chain-principles,"['Procurement', 'Supply Chain', 'Transporting']"
Survey Data Collection and Analytics,Beginner,https://www.coursera.org/specializations/data-collection,"['Data Collection', 'Cluster Sampling', 'R Programming', 'Missing Data']"
Sustainable Fashion,Beginner,https://www.coursera.org/learn/sustainable-fashion,[]
System Administration and IT Infrastructure Services,Beginner,https://www.coursera.org/learn/system-administration-it-infrastructure-services,"['Directory Service', 'Lightweight Directory Access Protocol (LDAP)', 'Backup']"
Systems Biology and Biotechnology,Intermediate,https://www.coursera.org/specializations/systems-biology,"['Biology', 'Molecular Biology', 'Dynamical Systems', 'Matlab']"
"TESOL Certificate, Part 1: Teach English Now!",Beginner,https://www.coursera.org/specializations/tesol,"['Education', 'Online Learning']"
"TESOL Certificate, Part 2: Teach English Now!",Beginner,https://www.coursera.org/specializations/tesol-certificate-2,"['Teaching', 'English Language', 'Lesson Plan', 'Speech']"
TOEFL Preparation,Beginner,https://www.coursera.org/specializations/toefl-preparation,[]
Tableau Business Intelligence Analyst,Beginner,https://www.coursera.org/professional-certificates/tableau-business-intelligence-analyst,"['Data Management', 'Presentation Skills', 'Data Analysis', 'Tableau Software', 'Reporting Skills', 'data visualizations']"
Talent Acquisition,Beginner,https://www.coursera.org/learn/talent-acquisition,"['Employee Onboarding', 'Job Analysis', 'Recruitment', 'interviewing']"
Tally Bookkeeper,Beginner,https://www.coursera.org/professional-certificates/tally-bookkeeper,"['Bookkeeping', 'business accounting', 'tally prime', 'Banking', 'Finance']"
Teach English Now! Foundational Principles,Mixed,https://www.coursera.org/learn/english-principles,[]
Teamwork Skills: Communicating Effectively in Groups,Beginner,https://www.coursera.org/learn/teamwork-skills-effective-communication,"['teamwork', 'diversity', 'Communication', 'Conflict Management', 'technology']"
Technical Support Fundamentals,Beginner,https://www.coursera.org/learn/technical-support-fundamentals,"['Binary Code', 'Customer Support', 'Linux', 'Troubleshooting']"
TensorFlow: Advanced Techniques,Intermediate,https://www.coursera.org/specializations/tensorflow-advanced-techniques,"['Model Interpretability', 'Custom Training Loops', 'Custom and Exotic Models', 'Generative Machine Learning', 'Object Detection']"
TensorFlow: Data and Deployment,Intermediate,https://www.coursera.org/specializations/tensorflow-data-and-deployment,"['Machine Learning', 'Tensorflow', 'advanced deployment', 'Object Detection', 'JavaScript']"
Terrorism and Counterterrorism: Comparing Theory and Practice,Beginner,https://www.coursera.org/learn/terrorism,"['History', 'counterterrorism', 'International Law', 'Terrorism Studies', 'Policy Analysis']"
The Art of Visual Storytelling,Beginner,https://www.coursera.org/specializations/the-art-of-visual-storytelling,"['scripting', 'visual storytelling', 'Graphics', 'Videography', 'Editing']"
The Arts and Science of Relationships: Understanding Human Needs,Beginner,https://www.coursera.org/learn/human-needs,"['Psychology', 'Assertiveness', 'Communication', 'Building Relationships']"
The Bits and Bytes of Computer Networking,Beginner,https://www.coursera.org/learn/computer-networking,"['Domain Name System (DNS)', 'Ipv4', 'Network Model', 'Troubleshooting']"
The Business of Health Care,Beginner,https://www.coursera.org/specializations/healthcare-administration-management,"['Insurance', 'Health Economics']"
The Business of Music Production,Beginner,https://www.coursera.org/specializations/business-music-production,"['Copyright', 'Music production', 'Contracts', 'Pro Tools', 'Music recording']"
The DIY Musician,Beginner,https://www.coursera.org/specializations/diy-musician,"['Crowdfunding', 'Music production', 'Social Media', 'Songwriting', 'Music recording']"
The Fundamentals of Personal Finance,Beginner,https://www.coursera.org/specializations/personal-finance-fundamentals,"['Personal Finance', 'Budget', 'Debt Management Plan', 'money', 'Retirement']"
The Manager's Toolkit: A Practical Guide to Managing People at Work,Mixed,https://www.coursera.org/learn/people-management,"['Decision-Making', 'Leadership', 'Management', 'Performance Management']"
The Materiality of ESG Factors,Beginner,https://www.coursera.org/specializations/materiality-esg-factors,"['ESG', 'Investment', 'Climate Change', 'Finance', 'social activism']"
"The Modern World, Part One: Global History from 1760 to 1910",Beginner,https://www.coursera.org/learn/modern-world,[]
The Path to Insights: Data Models and Pipelines,Advanced,https://www.coursera.org/learn/the-path-to-insights-data-models-and-pipelines,"['Data Management', 'Google Dataflow/Google BigQuery', 'Extraction, Transformation And Loading (ETL)', 'Database Optimization', 'Data transformation']"
The Power of Statistics,Advanced,https://www.coursera.org/learn/the-power-of-statistics,"['Statistical Analysis', 'Python Programming', 'Effective Communication', 'Statistical Hypothesis Testing', 'Probability Distribution']"
The Pronunciation of American English,Beginner,https://www.coursera.org/specializations/american-english-pronunciation,"['English Language', 'Pronunciation']"
The Science of Well-Being,Mixed,https://www.coursera.org/learn/the-science-of-well-being,"['Gratitude', 'Happiness', 'Meditation', 'Savoring']"
The Science of Well-Being for Teens,Beginner,https://www.coursera.org/learn/the-science-of-well-being-for-teens,[]
The Singer Songwriter,Beginner,https://www.coursera.org/specializations/singer-songwriter,"['Music production', 'Ableton', 'Singing', 'Songwriting', 'Guitar']"
The Strategy of Content Marketing,Intermediate,https://www.coursera.org/learn/content-marketing,"['Management', 'Content Marketing', 'Copywriting', 'Writing']"
"The Sustainable Development Goals – A global, transdisciplinary vision for the future",Beginner,https://www.coursera.org/learn/global-sustainable-development,[]
The hidden value – Lean in manufacturing and services,Beginner,https://www.coursera.org/learn/lean-manufacturing-services,"['Value Stream Mapping', 'Lean Manufacturing', 'Lean Thinking', 'Lean Methods']"
Think Outside the Inbox: Email Marketing,Beginner,https://www.coursera.org/learn/think-outside-the-inbox,"['Email Writing', 'Email list segmentation', 'Email marketing strategy', 'Email marketing analytics', 'Contact management']"
Think like a CFO,Beginner,https://www.coursera.org/specializations/thinklikeacfo,"['Bonds', 'Corporate Finance', 'Dividend Policy', 'Stocks', 'Market Efficiency', 'Dupont Analysis', 'Management Accounting', 'Business Analysis', 'Finance', 'Financial Accounting', 'Accounting', 'Financial Statement', 'Balance Sheet', 'Financial Risk', 'Evaluation', 'Investment']"
Tools for Data Science,Beginner,https://www.coursera.org/learn/open-source-tools-for-data-science,"['Data Science', 'Github', 'Python Programming', 'Jupyter notebooks', 'Rstudio']"
Tools of the Trade: Linux and SQL,Beginner,https://www.coursera.org/learn/linux-and-sql,"['Linux', 'Command line interface (CLI)', 'Bash', 'SQL']"
Trading Strategies in Emerging Markets,Beginner,https://www.coursera.org/specializations/trading-strategy,"['Trading Strategy', 'Algorithmic Trading', 'Financial Ratio', 'Trading']"
Transforming the Fashion Business,Intermediate,https://www.coursera.org/specializations/transforming-fashion-business,"['Fashion Design', 'Fashion Systems', 'Sustainability', 'Holistic Product Lifecyle', 'Retail Management']"
Translation in Practice,Beginner,https://www.coursera.org/learn/translation-in-practice,[]
Troubles du spectre de l'autisme : diagnostic,Intermediate,https://www.coursera.org/learn/troubles-spectre-autisme-diagnostic,[]
U.S. Federal Taxation,Intermediate,https://www.coursera.org/specializations/united-states-federal-taxation,"['Depreciation', 'Federal Tax Returns', 'Tax Law']"
UCI Project Management,Beginner,https://www.coursera.org/professional-certificate/applied-project-management,"['Schedule', 'Project', 'Program Management', 'Project Planning']"
UI / UX Design,Beginner,https://www.coursera.org/specializations/ui-ux-design,"['Website Wireframe', 'strategy', 'User Interface Design (UI Design)', 'User Experience (UX)', 'User Research']"
Uncommon Sense Teaching,Beginner,https://www.coursera.org/specializations/uncommon-sense-teaching-certificate,"['social-emotional learning', 'online teaching', 'active learning', 'neurodiversity', 'Teaching']"
Understanding Basic SQL Syntax,Beginner,https://www.coursera.org/projects/basic-sql-syntax,[]
Understanding Clinical Research: Behind the Statistics,Beginner,https://www.coursera.org/learn/clinical-research,"['Clinical Research', 'Statistics', 'Statistical Analysis', 'Statistical Hypothesis Testing']"
Understanding Einstein: The Special Theory of Relativity,Beginner,https://www.coursera.org/learn/einstein-relativity,[]
Understanding Research Methods,Mixed,https://www.coursera.org/learn/research-methods,[]
Understanding child development: from synapse to society,Beginner,https://www.coursera.org/learn/child-development,[]
Understanding the Brain: The Neurobiology of Everyday Life,Beginner,https://www.coursera.org/learn/neurobiology,"['Brain', 'Neurological Disorders', 'Neurobiology', 'Neurology']"
"Unsupervised Learning, Recommenders, Reinforcement Learning",Beginner,https://www.coursera.org/learn/unsupervised-learning-recommenders-reinforcement-learning,"['Collaborative Filtering', 'Unsupervised Learning', 'Recommender Systems', 'Reinforcement Learning', 'Anomaly Detection']"
User Experience Research and Design,Beginner,https://www.coursera.org/specializations/michiganux,"['User Experience (UX)', 'Prototyping', 'Usability Testing', 'UX Research', 'User Experience (UX)']"
User Interface Design,Intermediate,https://www.coursera.org/specializations/user-interface-design,[]
Using Public Policy for Social Change,Beginner,https://www.coursera.org/learn/using-public-policy-for-social-change,"['Policy Design', 'Policy Advocacy', 'Problem Solving', 'Policy Analysis', 'Social Issues']"
Using Python to Access Web Data,Beginner,https://www.coursera.org/learn/python-network-data,"['Json', 'Xml', 'Python Programming', 'Web Scraping']"
Using Python to Interact with the Operating System,Beginner,https://www.coursera.org/learn/python-operating-system,"['Setting up your Development Environment', 'Regular Expression (REGEX)', 'Testing in Python', 'Automating System Administration Tasks with Python', 'Bash Scripting']"
Value Chain Management,Intermediate,https://www.coursera.org/specializations/value-chain-management,"['Management Accounting', 'Quality Control', 'Operations Management', 'Marketing']"
Value-Based Care,Beginner,https://www.coursera.org/specializations/value-based-care,"['value-based care', 'healthcare', 'social determinants of health', 'Leadership', 'Population Health']"
Version Control,Beginner,https://www.coursera.org/learn/introduction-to-version-control,"['Linux', 'Web Development', 'Bash (Unix Shell)', 'Github', 'Version Control']"
Viral Marketing and How to Craft Contagious Content,Mixed,https://www.coursera.org/learn/wharton-contagious-viral-marketing,"['Social Network', 'Viral Marketing', 'Marketing', 'Marketing Strategy']"
Visual Elements of User Interface Design,Beginner,https://www.coursera.org/learn/visual-elements-user-interface-design,"['User Interface Design (UI Design)', 'User Experience (UX)', 'Graphic Design']"
Visualizing the Living Body: Diagnostic Imaging,Intermediate,https://www.coursera.org/learn/diagnosticimaging,"['Anatomy', 'radiography', 'Medicine', 'human anatomy']"
Vital Signs: Understanding What the Body Is Telling Us,Mixed,https://www.coursera.org/learn/vital-signs,"['Dolor Assessment', 'Metabolic Pathways', 'Vital Signs', 'Pain Management']"
